Offset,PID,Handle,Access,Type,Details
0x82024550,616,0x17c,0x1f03ff,Thread,TID 812 PID 696
0x82413a80,616,0x180,0x1f03ff,Thread,TID 832 PID 684
0x82369978,616,0x184,0x1f03ff,Thread,TID 824 PID 684
0x8230a020,616,0x188,0x1f03ff,Thread,TID 840 PID 684
0x81f8b800,616,0x18c,0x1f03ff,Thread,TID 844 PID 696
0x822dbda0,616,0x190,0x1f03ff,Thread,TID 820 PID 1096
0x8201f250,616,0x194,0x1f0fff,Process,vmacthlp.exe(852)
0x81f8bc38,616,0x198,0x1f03ff,Thread,TID 856 PID 852
0xe195c208,616,0x19c,0x1f0001,Port,
0x82019810,616,0x1a0,0x1f03ff,Thread,TID 860 PID 640
0x82412c38,616,0x1a4,0x1f03ff,Thread,TID 864 PID 640
0x822feda0,616,0x1a8,0x1f03ff,Thread,TID 868 PID 640
0x82017550,616,0x1ac,0x1f0fff,Process,svchost.exe(880)
0x81eb7a10,616,0x1b0,0x1f03ff,Thread,TID 3336 PID 1096
0x81f847e0,616,0x1b4,0x1f03ff,Thread,TID 884 PID 880
0x81fa6460,616,0x1b8,0x1f03ff,Thread,TID 2000 PID 1096
0x81f84c08,616,0x1bc,0x1f03ff,Thread,TID 896 PID 684
0x8201e2c0,616,0x1c0,0x1f03ff,Thread,TID 948 PID 640
0x8241eca8,616,0x1c4,0x1f03ff,Thread,TID 924 PID 880
0x82387da0,616,0x1c8,0x1f0fff,Process,plugin-containe(2716)
0x8241ada0,616,0x1cc,0x1f03ff,Thread,TID 932 PID 880
0x81f81020,616,0x1d0,0x1f03ff,Thread,TID 2784 PID 3948
0x81f8eca8,616,0x1d4,0x1f03ff,Thread,TID 944 PID 684
0x8243ea20,616,0x1d8,0x1f03ff,Thread,TID 1352 PID 1096
0x8201ada0,616,0x1dc,0x1f03ff,Thread,TID 1960 PID 1512
0x81fbb258,616,0x1e0,0x100003,Event,
0x81f89020,616,0x1e4,0x1f03ff,Thread,TID 1200 PID 684
0x82043608,616,0x1e8,0x1f03ff,Thread,TID 1816 PID 640
0x8202d5d0,616,0x1ec,0x1f03ff,Thread,TID 1164 PID 304
0x822d8228,616,0x1f0,0x1f0fff,Process,svchost.exe(972)
0x82414c28,616,0x1f4,0x1f03ff,Thread,TID 976 PID 972
0x82044190,616,0x1f8,0x1f0fff,Process,vmtoolsd.exe(1868)
0xe1c621c0,616,0x1fc,0x1f0001,Port,
0x824911e0,616,0x200,0x1f03ff,Thread,TID 1864 PID 1860
0x8201a9a0,616,0x204,0x1f03ff,Thread,TID 992 PID 972
0x81f8d228,616,0x208,0x1f03ff,Thread,TID 1404 PID 616
0xe2102160,616,0x20c,0x1f0001,Port,
0x81f86668,616,0x210,0x1f03ff,Thread,TID 1008 PID 972
0x824d64e8,616,0x214,0x1f03ff,Thread,TID 2748 PID 640
0x824159a0,616,0x218,0x1f03ff,Thread,TID 1016 PID 972
0x81f86a98,616,0x21c,0x1f03ff,Thread,TID 1020 PID 972
0x82381180,616,0x220,0x1f03ff,Thread,TID 3712 PID 2716
0x82428ce8,616,0x224,0x1f03ff,Thread,TID 3520 PID 2716
0x8201eb10,616,0x228,0x1f03ff,Thread,TID 1032 PID 972
0x82046400,616,0x22c,0x1f03ff,Thread,TID 1092 PID 880
0x81fb1ca8,616,0x230,0x1f0fff,Process,svchost.exe(1096)
0x81fb1258,616,0x234,0x1f03ff,Thread,TID 1100 PID 1096
0xe1933020,616,0x238,0x1f0001,Port,
0x82088408,616,0x23c,0x1f03ff,Thread,TID 1108 PID 1096
0x820453a0,616,0x240,0x1f03ff,Thread,TID 1104 PID 1096
0x8243d738,616,0x244,0x1f03ff,Thread,TID 3024 PID 1332
0x8204b020,616,0x248,0x1f03ff,Thread,TID 1120 PID 1096
0x82098da0,616,0x24c,0x1f03ff,Thread,TID 1124 PID 640
0x8203dd78,616,0x250,0x1f03ff,Thread,TID 1988 PID 640
0x82053da0,616,0x254,0x1f03ff,Thread,TID 1132 PID 640
0x81eb84e8,616,0x258,0x1f03ff,Thread,TID 3392 PID 1096
0x8236e020,616,0x25c,0x1f03ff,Thread,TID 1140 PID 640
0x82415da0,616,0x260,0x1f03ff,Thread,TID 1180 PID 1096
0x82057218,616,0x264,0x1f03ff,Thread,TID 2212 PID 1096
0x820a7020,616,0x268,0x1f03ff,Thread,TID 1168 PID 696
0x8236bda0,616,0x26c,0x1f0fff,Process,svchost.exe(1184)
0x81f85da0,616,0x270,0x1f03ff,Thread,TID 1188 PID 1184
0xe1d21458,616,0x274,0x1f0001,Port,
0x81f8c020,616,0x278,0x1f03ff,Thread,TID 1204 PID 684
0x8241c650,616,0x288,0x1f03ff,Thread,TID 1272 PID 1096
0x822e07e8,616,0x28c,0x1f03ff,Thread,TID 1276 PID 1096
0x822d8650,616,0x290,0x1f03ff,Thread,TID 1288 PID 1184
0x822d8a78,616,0x294,0x1f03ff,Thread,TID 1292 PID 1184
0x82037da0,616,0x298,0x1f03ff,Thread,TID 2776 PID 3948
0x8203a1f8,616,0x29c,0x1f03ff,Thread,TID 176 PID 1096
0x8232ca20,616,0x2a4,0x1f0fff,Process,svchost.exe(1332)
0x8232c4f8,616,0x2a8,0x1f03ff,Thread,TID 1336 PID 1332
0x81fd6b30,616,0x2ac,0x1f03ff,Thread,TID 1340 PID 1096
0xe1c4bc38,616,0x2b0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\CONTROL PANEL\INTERNATIONAL
0xe1c63d38,616,0x2b4,0x20006,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\CONTROL PANEL\INTERNATIONAL
0x81fa3bb8,616,0x2b8,0x1f03ff,Thread,TID 2028 PID 2024
0x8248e6e0,616,0x2bc,0x1f03ff,Thread,TID 1604 PID 1096
0x820555f0,616,0x2c4,0x1f03ff,Thread,TID 3716 PID 684
0x81eb7020,616,0x2d0,0x1f03ff,Thread,TID 604 PID 3948
0xe1ea4188,616,0x2d4,0xf0007,Section,
0x8217d208,616,0x2d8,0x1f03ff,Thread,TID 3424 PID 1096
0x82180718,616,0x2dc,0x1f03ff,Thread,TID 3432 PID 1096
0x81fa8980,616,0x2ec,0x1f03ff,Thread,TID 3500 PID 1096
0x82180998,616,0x2f0,0x1f03ff,Thread,TID 3428 PID 1096
0x820526a8,616,0x2f4,0x1f03ff,Thread,TID 1968 PID 3948
0x8208c4c0,616,0x2f8,0x1f03ff,Thread,TID 1480 PID 1332
0x8206cda0,616,0x300,0x1f0fff,Process,explorer.exe(1512)
0x8206bda0,616,0x304,0x1f03ff,Thread,TID 1516 PID 1512
0x81fab410,616,0x308,0x21f0003,Event,
0x8206c378,616,0x30c,0x1f03ff,Thread,TID 1520 PID 1332
0xe1d313e0,616,0x310,0x1f0001,Port,
0x81ebd8a0,616,0x314,0x1f03ff,Thread,TID 384 PID 1652
0x8216b770,616,0x318,0x1f03ff,Thread,TID 3352 PID 684
0x824a71b8,616,0x31c,0x1f03ff,Thread,TID 1540 PID 1096
0x824deda0,616,0x320,0x1f03ff,Thread,TID 1544 PID 1096
0x820395d8,616,0x328,0x1f03ff,Thread,TID 1000 PID 3948
0x81edec80,616,0x32c,0x1f03ff,Thread,TID 1900 PID 2716
0x823073a0,616,0x330,0x1f03ff,Thread,TID 1568 PID 1096
0x81fb3708,616,0x33c,0x1f03ff,Thread,TID 1580 PID 1512
0x82047690,616,0x340,0x1f03ff,Thread,TID 1584 PID 1512
0x824464f8,616,0x348,0x1f03ff,Thread,TID 1592 PID 1512
0x82442230,616,0x350,0x1f03ff,Thread,TID 1600 PID 1096
0x824116f8,616,0x354,0x1f03ff,Thread,TID 3876 PID 1512
0x82307da0,616,0x35c,0x1f03ff,Thread,TID 1616 PID 1096
0x8243d4a0,616,0x360,0x1f03ff,Thread,TID 1700 PID 1512
0x81ee1760,616,0x364,0x1f03ff,Thread,TID 2988 PID 3948
0x82499020,616,0x368,0x1f03ff,Thread,TID 2804 PID 1096
0x82458740,616,0x36c,0x1f03ff,Thread,TID 1632 PID 1096
0x81fb0c20,616,0x370,0x1f03ff,Thread,TID 1636 PID 1096
0x82021980,616,0x378,0x1f03ff,Thread,TID 1644 PID 1096
0x8248d8c8,616,0x37c,0x1f03ff,Thread,TID 1648 PID 1096
0x8248d3c8,616,0x380,0x1f0fff,Process,spoolsv.exe(1652)
0x82306a60,616,0x384,0x1f03ff,Thread,TID 1656 PID 1652
0xe1d1d378,616,0x388,0x1f0001,Port,
0x8248cc80,616,0x394,0x1f03ff,Thread,TID 1664 PID 1096
0x82047168,616,0x398,0x1f03ff,Thread,TID 1672 PID 1652
0x82538b08,616,0x39c,0x1f03ff,Thread,TID 1676 PID 1652
0x824dc9c0,616,0x3a0,0x1f03ff,Thread,TID 2356 PID 1652
0x822f9da0,616,0x3a4,0x1f03ff,Thread,TID 1628 PID 1332
0x82441970,616,0x3a8,0x1f03ff,Thread,TID 1688 PID 1652
0x824ea020,616,0x3b0,0x1f0fff,Process,cmd.exe(2876)
0x81fa8da0,616,0x3b4,0x1f0fff,Process,svchost.exe(2024)
0x822e0020,616,0x3b8,0x1f03ff,Thread,TID 1812 PID 640
0x81f9bda0,616,0x3bc,0x1f03ff,Thread,TID 2200 PID 1096
0x822fc7e8,616,0x3c0,0x1f03ff,Thread,TID 2544 PID 3948
0x8238d498,616,0x3c8,0x1f03ff,Thread,TID 1896 PID 1860
0x81f9ad58,616,0x3cc,0x1f03ff,Thread,TID 284 PID 3948
0x8206a998,616,0x3d0,0x1f0fff,Process,rundll32.exe(1860)
0x81faeda0,616,0x3d4,0x1f03ff,Thread,TID 2392 PID 2716
0x8241c228,616,0x3d8,0x1f03ff,Thread,TID 1872 PID 1868
0xe1c60b28,616,0x3dc,0x1f0001,Port,
0x820446b8,616,0x3e0,0x1f03ff,Thread,TID 1880 PID 1876
0x82044be0,616,0x3e4,0x1f0fff,Process,ctfmon.exe(1876)
0xe2050d48,616,0x3e8,0x1f0001,Port,
0x8238c740,616,0x3ec,0x1f03ff,Thread,TID 1888 PID 1884
0x8238cc10,616,0x3f0,0x1f0fff,Process,msmsgs.exe(1884)
0x8230fda0,616,0x3f4,0x1f03ff,Thread,TID 2504 PID 3948
0xe20f4b60,616,0x3f8,0x1f0001,Port,
0x81fae3a0,616,0x3fc,0x1f03ff,Thread,TID 1904 PID 1860
0x82487470,616,0x404,0x1f03ff,Thread,TID 1908 PID 1860
0x822ff978,616,0x410,0x1f03ff,Thread,TID 1940 PID 880
0x81eb7790,616,0x414,0x1f03ff,Thread,TID 3344 PID 1096
0x8238abb8,616,0x418,0x1f03ff,Thread,TID 1956 PID 1512
0x82040928,616,0x420,0x1f03ff,Thread,TID 1980 PID 640
0x8203d900,616,0x424,0x1f03ff,Thread,TID 1984 PID 640
0xe1c4b948,616,0x428,0x1f0001,Port,
0x82433528,616,0x42c,0x1f03ff,Thread,TID 132 PID 2024
0x8248e1b8,616,0x430,0x1f03ff,Thread,TID 3944 PID 3948
0x8203d488,616,0x434,0x1f03ff,Thread,TID 136 PID 2024
0x8204d498,616,0x438,0x1f03ff,Thread,TID 156 PID 2024
0x81fa32c8,616,0x43c,0x1f0fff,Process,svchost.exe(180)
0x82435da0,616,0x440,0x1f03ff,Thread,TID 184 PID 180
0xe1c17e68,616,0x444,0x1f0001,Port,
0x824354b0,616,0x448,0x1f03ff,Thread,TID 196 PID 180
0x81fac390,616,0x44c,0x1f03ff,Thread,TID 264 PID 1332
0x81ebab78,616,0x450,0x1f03ff,Thread,TID 3508 PID 1096
0x823898d8,616,0x454,0x1f03ff,Thread,TID 396 PID 304
0x82385438,616,0x458,0x1f03ff,Thread,TID 2208 PID 2876
0x8203b768,616,0x45c,0x1f03ff,Thread,TID 168 PID 1096
0x824d6998,616,0x460,0x1f03ff,Thread,TID 3616 PID 1184
0x81fa6d50,616,0x464,0x1f03ff,Thread,TID 212 PID 1096
0x81faada0,616,0x468,0x1f03ff,Thread,TID 224 PID 1096
0x82501020,616,0x46c,0x1f03ff,Thread,TID 2280 PID 1096
0x8203e900,616,0x470,0x1f03ff,Thread,TID 232 PID 696
0x82480768,616,0x478,0x1f03ff,Thread,TID 216 PID 1096
0x8204d998,616,0x47c,0x1f03ff,Thread,TID 416 PID 1096
0x81fb4410,616,0x480,0x1f03ff,Thread,TID 2564 PID 1096
0x81fabda0,616,0x484,0x1f03ff,Thread,TID 412 PID 1096
0x82308da0,616,0x48c,0x1f0fff,Process,vmtoolsd.exe(304)
0x81fb0208,616,0x490,0x1f03ff,Thread,TID 308 PID 304
0x82480be0,616,0x494,0x1f03ff,Thread,TID 312 PID 1096
0x82388580,616,0x498,0x1f03ff,Thread,TID 316 PID 972
0xe182d020,616,0x49c,0x1f0001,Port,
0x82041da0,616,0x4a0,0x1f03ff,Thread,TID 420 PID 1096
0x82382650,616,0x4a4,0x1f03ff,Thread,TID 424 PID 1096
0x8216ada0,616,0x4ac,0x1f03ff,Thread,TID 536 PID 640
0x81fb7668,616,0x4b4,0x1f03ff,Thread,TID 1372 PID 268
0x82485a20,616,0x4b8,0x1f03ff,Thread,TID 2972 PID 304
0x82037980,616,0x4bc,0x1f03ff,Thread,TID 468 PID 1096
0x82183da0,616,0x4c0,0x1f03ff,Thread,TID 980 PID 1096
0x824d42e8,616,0x4c4,0x1f03ff,Thread,TID 228 PID 616
0x82436a78,616,0x4c8,0x1f03ff,Thread,TID 280 PID 696
0x8203cc10,616,0x4cc,0x1f03ff,Thread,TID 484 PID 696
0x824879a0,616,0x4d0,0x1f03ff,Thread,TID 480 PID 696
0x822fd7e8,616,0x4d4,0x1f03ff,Thread,TID 512 PID 1096
0x82482650,616,0x4d8,0x1f03ff,Thread,TID 516 PID 1096
0x81eaa020,616,0x4e0,0x1f03ff,Thread,TID 788 PID 2716
0x81ebb208,616,0x4e4,0x1f03ff,Thread,TID 2284 PID 3948
0x82038900,616,0x4e8,0x1f03ff,Thread,TID 3800 PID 3948
0x822dbb20,616,0x4f4,0x1f03ff,Thread,TID 744 PID 1096
0x8242f2f0,616,0x4f8,0x1f03ff,Thread,TID 872 PID 684
0x8215e020,616,0x500,0x1f03ff,Thread,TID 3396 PID 1096
0x82369da0,616,0x504,0x1f03ff,Thread,TID 3056 PID 696
0x8217d488,616,0x508,0x1f03ff,Thread,TID 3420 PID 1096
0x823734e0,616,0x50c,0x1f03ff,Thread,TID 3804 PID 3948
0x81eb89e8,616,0x510,0x1f03ff,Thread,TID 3384 PID 1096
0x82155448,616,0x51c,0x1f03ff,Thread,TID 3404 PID 1096
0xe1d5c4d8,616,0x520,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE
0xe1ca56b8,616,0x524,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS
0xe1ca6b50,616,0x528,0x20019,Key,
0xe1cf5a58,616,0x52c,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\CODEPAGE
0x8237eda0,616,0x530,0x1f03ff,Thread,TID 904 PID 684
0x822f2318,616,0x534,0x1f03ff,Thread,TID 1048 PID 1096
0x8209b570,616,0x538,0x1f03ff,Thread,TID 128 PID 1096
0x8216b4f0,616,0x53c,0x1f03ff,Thread,TID 3356 PID 1096
0x820136a8,616,0x544,0x1f03ff,Thread,TID 1212 PID 1096
0x8203aa78,616,0x548,0x1f03ff,Thread,TID 1068 PID 180
0x824f7620,616,0x54c,0x1f03ff,Thread,TID 3196 PID 1512
0x82026958,616,0x550,0x1f03ff,Thread,TID 1704 PID 1512
0x824263c0,616,0x554,0x1f03ff,Thread,TID 2232 PID 1184
0x82372d50,616,0x558,0x1f03ff,Thread,TID 1084 PID 1868
0x823728d8,616,0x55c,0x1f03ff,Thread,TID 1088 PID 1868
0x81f9a8d8,616,0x560,0x1f03ff,Thread,TID 1156 PID 304
0x81f9a460,616,0x564,0x1f03ff,Thread,TID 1136 PID 304
0x823815f8,616,0x568,0x1f03ff,Thread,TID 1172 PID 1096
0x823aed18,616,0x56c,0xf01ff,Desktop,Default
0x81fa4368,616,0x570,0x1f03ff,Thread,TID 1144 PID 304
0x82038d78,616,0x574,0x1f03ff,Thread,TID 968 PID 972
0x82306590,616,0x578,0x1f03ff,Thread,TID 1556 PID 3948
0x82176020,616,0x57c,0x1f03ff,Thread,TID 1532 PID 1184
0x820b0878,616,0x580,0x1f03ff,Thread,TID 876 PID 1096
0x81edd020,616,0x584,0x1f03ff,Thread,TID 3928 PID 1096
0x822f94b0,616,0x588,0x1f03ff,Thread,TID 2872 PID 3948
0xe1959820,616,0x58c,0x2,Section,ShimSharedMemory
0x8235a418,616,0x590,0x1f03ff,Thread,TID 3204 PID 1512
0x82112020,616,0x594,0x1f03ff,Thread,TID 1808 PID 3948
0x81fa15a8,616,0x598,0x1f03ff,Thread,TID 1240 PID 1096
0x81fc5030,616,0x5a0,0x120001,Mutant,ShimCacheMutex
0x824267e8,616,0x5a4,0x1f03ff,Thread,TID 3340 PID 2716
0x824f8020,616,0x5ac,0x1f03ff,Thread,TID 3736 PID 3948
0x81e71b20,616,0x5b0,0x1f03ff,Thread,TID 756 PID 2716
0x823add50,616,0x5b4,0x1f03ff,Thread,TID 3664 PID 3948
0x824c7090,616,0x5c4,0x1f0003,Event,
0x82484790,616,0x5c8,0x1f03ff,Thread,TID 1412 PID 1096
0xe17bb6d0,616,0x5cc,0x1f0001,Port,
0x81fa74d8,616,0x5d0,0x1f03ff,Thread,TID 3080 PID 696
0xe12f5020,616,0x5d4,0x1f0001,Port,
0x824bd020,616,0x5dc,0x1f03ff,Thread,TID 1608 PID 1096
0x82311da0,616,0x5e8,0x1f03ff,Thread,TID 1528 PID 1332
0x820287e0,616,0x5ec,0x1f03ff,Thread,TID 1560 PID 1884
0x81fa2da0,616,0x5f0,0x1f03ff,Thread,TID 1564 PID 880
0x8218f7c8,616,0x5f4,0x1f03ff,Thread,TID 4092 PID 880
0x8244c390,616,0x5f8,0x1f03ff,Thread,TID 1620 PID 1332
0x8240fb20,616,0x604,0x1f03ff,Thread,TID 804 PID 1332
0x820ab0c8,616,0x608,0x1f03ff,Thread,TID 3812 PID 3948
0x8240f620,616,0x60c,0x1f03ff,Thread,TID 1712 PID 880
0x822d4da0,616,0x610,0x1f03ff,Thread,TID 1728 PID 880
0x8209d020,616,0x614,0x1f03ff,Thread,TID 1736 PID 880
0x8236a648,616,0x618,0x1f03ff,Thread,TID 1744 PID 880
0x82532440,616,0x61c,0x1f03ff,Thread,TID 1756 PID 880
0xe20d22c0,616,0x620,0x1f0001,Port,
0x81f7f4a0,616,0x624,0x1f03ff,Thread,TID 1004 PID 1096
0x823005c8,616,0x628,0x1f03ff,Thread,TID 1780 PID 880
0x822dfb80,616,0x630,0x12019f,File,\Device\Termdd
0x82378028,616,0x634,0x12019f,File,\Device\Termdd
0x81f99028,616,0x638,0x12019f,File,\Device\Termdd
0x81fa4028,616,0x63c,0x12019f,File,\Device\Termdd
0x82029028,616,0x640,0x12019f,File,\Device\Termdd
0x822ef028,616,0x644,0x12019f,File,\Device\Termdd
0x822f7ab0,616,0x648,0x21f0003,Event,
0x8244ccd0,616,0x64c,0x1f03ff,Thread,TID 1788 PID 616
0x81eb8020,616,0x650,0x1f03ff,Thread,TID 1392 PID 3948
0x8244ca50,616,0x654,0x1f03ff,Thread,TID 400 PID 1652
0x81fb4930,616,0x658,0x1f03ff,Thread,TID 3984 PID 3948
0x824e5020,616,0x660,0x1f03ff,Thread,TID 3144 PID 972
0x81ebcda0,616,0x664,0x1f03ff,Thread,TID 1348 PID 1332
0x81ebc720,616,0x668,0x1f03ff,Thread,TID 1400 PID 1096
0x82013020,616,0x66c,0x1f03ff,Thread,TID 2036 PID 1328
0x821835f0,616,0x670,0x1f0fff,Process,wscntfy.exe(1328)
0xe21d25b0,616,0x674,0x1f0001,Port,
0x81fb0740,616,0x678,0x1f03ff,Thread,TID 3756 PID 3948
0x822dd870,616,0x67c,0x1f03ff,Thread,TID 272 PID 1096
0x81f7f870,616,0x680,0x1f03ff,Thread,TID 256 PID 1096
0x82185768,616,0x684,0x1f0fff,Process,alg.exe(268)
0x821854e8,616,0x688,0x1f03ff,Thread,TID 320 PID 268
0xe21d8820,616,0x68c,0x1f0001,Port,
0x822f37f0,616,0x690,0x1f03ff,Thread,TID 364 PID 268
0x8217d708,616,0x694,0x1f03ff,Thread,TID 3416 PID 1096
0x81f82da0,616,0x698,0x1f03ff,Thread,TID 372 PID 268
0x81ebe020,616,0x69c,0x1f03ff,Thread,TID 300 PID 1332
0x82437650,616,0x6ac,0x1f03ff,Thread,TID 1232 PID 2716
0x82419b20,616,0x6b0,0x1f03ff,Thread,TID 344 PID 268
0x82411020,616,0x6b4,0x1f03ff,Thread,TID 600 PID 268
0x821844f0,616,0x6b8,0x1f03ff,Thread,TID 1716 PID 1652
0x81ebe9f0,616,0x6bc,0x1f03ff,Thread,TID 1732 PID 1652
0x822f64b0,616,0x6c4,0x1f03ff,Thread,TID 3096 PID 3948
0x8217dda0,616,0x6c8,0x1f03ff,Thread,TID 1772 PID 1652
0x824802f0,616,0x6d0,0x1f03ff,Thread,TID 2400 PID 3948
0x81fb9020,616,0x6e0,0x1f03ff,Thread,TID 2628 PID 3948
0x822f7da0,616,0x6e4,0x1f03ff,Thread,TID 2472 PID 3948
0x8230a588,616,0x6e8,0x21f0003,Event,
0x81eacc78,616,0x6f4,0x1f03ff,Thread,TID 2364 PID 880
0x81e91020,616,0x6fc,0x1f03ff,Thread,TID 3708 PID 2716
0x82384c10,616,0x704,0x1f03ff,Thread,TID 2060 PID 3948
0x824d24f8,616,0x70c,0x100003,Event,
0x824f8310,616,0x714,0x1f03ff,Thread,TID 2884 PID 2716
0x82357848,616,0x718,0x1f0003,Event,
0x82190748,616,0x71c,0x1f03ff,Thread,TID 3952 PID 1512
0x822ebd78,616,0x728,0x1f03ff,Thread,TID 2376 PID 3948
0x82434da0,616,0x740,0x1f03ff,Thread,TID 1076 PID 1512
0x8247bbe0,616,0x748,0x1f03ff,Thread,TID 2832 PID 3108
0x820afcf8,616,0x754,0x1f03ff,Thread,TID 448 PID 3948
0x82384390,616,0x75c,0x1f03ff,Thread,TID 2352 PID 3948
0x82186020,616,0x764,0x1f03ff,Thread,TID 1588 PID 3948
0x82456da0,616,0x770,0x1f03ff,Thread,TID 3008 PID 3948
0x8203bbe0,616,0x774,0x1f03ff,Thread,TID 2268 PID 3948
0x82172550,616,0x788,0x1f03ff,Thread,TID 940 PID 3948
0x822f6928,616,0x78c,0x1f03ff,Thread,TID 2980 PID 3948
0x8240d020,616,0x794,0x1f03ff,Thread,TID 544 PID 3948
0x82181020,616,0x798,0x1f03ff,Thread,TID 2248 PID 2716
0x822dc020,616,0x7a0,0x1f03ff,Thread,TID 1848 PID 3948
0x8215b2d8,616,0x7a4,0x1f03ff,Thread,TID 2768 PID 1096
0x823907d8,616,0x7a8,0x1f0fff,Process,firefox.exe(3948)
0x8218b020,616,0x7ac,0x1f03ff,Thread,TID 1836 PID 3948
0x81ebdb28,616,0x7b0,0x1f03ff,Thread,TID 3692 PID 880
0x82038488,616,0x7b4,0x1f03ff,Thread,TID 3584 PID 3948
0x82440678,616,0x7b8,0x120089,File,\Device\HarddiskVolume1\WINDOWS\system32\ega.cpi
0x82371da0,616,0x7bc,0x1f03ff,Thread,TID 664 PID 3948
0x82483da0,616,0x7c0,0x1f03ff,Thread,TID 2548 PID 3948
0x81ea5888,616,0x7c4,0x1f03ff,Thread,TID 3748 PID 2716
0x8214c020,616,0x7c8,0x1f03ff,Thread,TID 3680 PID 3948
0x8247b6b8,616,0x7d0,0x1f03ff,Thread,TID 240 PID 3948
0x81fa53c0,616,0x7d4,0x1f03ff,Thread,TID 3236 PID 2716
0x81ee0b68,616,0x7d8,0x1f03ff,Thread,TID 920 PID 1652
0x8217f418,616,0x7e0,0x1f03ff,Thread,TID 288 PID 880
0x82185020,616,0x7e4,0x1f03ff,Thread,TID 4080 PID 3948
0x81eb6020,616,0x7e8,0x1f03ff,Thread,TID 2184 PID 3948
0x82383c10,616,0x7f0,0x1f03ff,Thread,TID 1760 PID 3948
0x824e7020,616,0x7f8,0x1f0fff,Process,win32dd.exe(3108)
0x8202a460,616,0x808,0x1f03ff,Thread,TID 3000 PID 3948
0x825006c0,616,0x80c,0x1f03ff,Thread,TID 2896 PID 1096
0x81fa3740,616,0x810,0x1f03ff,Thread,TID 3964 PID 3948
0xe21a2750,616,0x814,0x1f0001,Port,
0x8212a020,616,0x818,0x1f03ff,Thread,TID 4084 PID 3948
0x81f9ca50,616,0x81c,0x1f03ff,Thread,TID 2292 PID 1512
0x82098618,616,0x830,0x1f0003,Event,
0x82505020,616,0x834,0x1f03ff,Thread,TID 3788 PID 616
0x81ea2020,616,0x83c,0x1f03ff,Thread,TID 964 PID 3948
0x823aed18,616,0x844,0xf01ff,Desktop,Default
0x82055148,616,0x848,0x100003,Event,
0x8212dbe0,616,0x850,0x1f03ff,Thread,TID 3240 PID 2716
0x8206d660,616,0x858,0xf037f,WindowStation,WinSta0
0x81ee1020,616,0x870,0x1f03ff,Thread,TID 2324 PID 1512
0x82192c90,616,0x878,0x1f03ff,Thread,TID 3052 PID 1332
0x823824d0,616,0x884,0x1f0003,Event,
0x8246db00,616,0x890,0x1f03ff,Thread,TID 1448 PID 684
0x82385438,616,0x89c,0x1f03ff,Thread,TID 2208 PID 2876
0x820ee020,616,0x8a0,0x1f03ff,Thread,TID 3604 PID 880
0x8238f228,616,0x8a4,0x21f0003,Event,
0xe1796b20,616,0x8b8,0x1f0001,Port,
0x81fd7ac0,616,0x8cc,0x100003,Event,
0xe10096c0,640,0x4,0xf0003,KeyedEvent,CritSecOutOfMemoryEvent
0xe18d2570,640,0x8,0x3,Directory,KnownDlls
0x8238a0c8,640,0xc,0x1f0003,Event,
0x8234e150,640,0x10,0x100003,Semaphore,
0xe1883548,640,0x14,0xf000f,Directory,Windows
0xe19301d8,640,0x18,0x21f0001,Port,
0x8208d588,640,0x1c,0x100003,Semaphore,
0xe1630840,640,0x24,0x2000f,Directory,BaseNamedObjects
0x81f95388,640,0x28,0x21f0003,Event,
0x822e7168,640,0x2c,0x1f0003,Event,crypt32LogoffEvent
0x81fa6238,640,0x30,0x1f0003,Event,userenv:  User Profile setup event
0x8251d3d0,640,0x34,0x1f0001,Mutant,userenv: machine policy mutex
0x820064d0,640,0x38,0x1f0001,Mutant,userenv: Machine Registry policy mutex
0x822f0238,640,0x3c,0x1f0003,Event,userenv: Machine Group Policy has been applied
0x822ee168,640,0x40,0x1f0003,Event,userenv: Machine Group Policy ForcedRefresh Needs Foreground Processing
0x82387230,640,0x44,0x1f0003,Event,userenv: Machine Group Policy Processing is done
0x8238c218,640,0x48,0x1f0003,Event,userenv: Machine Policy Foreground Done Event
0x8205afa0,640,0x4c,0x1f0001,Mutant,userenv: user policy mutex
0x8209ae10,640,0x50,0x1f0001,Mutant,userenv: User Registry policy mutex
0x82041208,640,0x54,0x1f0003,Event,userenv: User Group Policy has been applied
0x8243e138,640,0x58,0x1f0003,Event,userenv: User Group Policy ForcedRefresh Needs Foreground Processing
0x8251fc60,640,0x5c,0x1f0003,Event,userenv: User Group Policy Processing is done
0x8208b118,640,0x60,0x1f0003,Event,userenv: User Policy Foreground Done Event
0x82301150,640,0x64,0x1f0003,Event,
0x82491f08,640,0x68,0x1f0001,Mutant,
0x82029618,640,0x6c,0x1f0003,Event,
0x824df608,640,0x70,0x1f0001,Mutant,
0x82422bd8,640,0x74,0x1f0003,Event,
0x8232b468,640,0x78,0x1f0001,Mutant,
0x82032280,640,0x7c,0x1f0001,Mutant,
0x8242b3e0,640,0x80,0x1f0003,Event,
